STATIONS_ID,MESS_DATUM,QN_9,TT_TU,RF_TU,eor
       4349,2011042323,    3,  16.8,  54.0,eor
       4349,2011042400,    3,  14.2,  62.0,eor
       4349,2011042401,    3,  12.8,  66.0,eor
       4349,2011042402,    3,  11.8,  77.0,eor
       4349,2011042403,    3,  11.7,  77.0,eor
       4349,2011042404,    3,  10.5,  78.0,eor
       4349,2011042405,    3,  10.2,  83.0,eor
       4349,2011042406,    3,  11.0,  83.0,eor
       4349,2011042407,    3,  13.1,  79.0,eor
       4349,2011042408,    3,  14.9,  74.0,eor
       4349,2011042409,    3,  16.6,  65.0,eor
       4349,2011042410,    3,  18.2,  59.0,eor
       4349,2011042411,    3,  19.2,  54.0,eor
       4349,2011042412,    3,  20.2,  58.0,eor
       4349,2011042413,    3,  20.7,  51.0,eor
       4349,2011042414,    3,  21.9,  45.0,eor
       4349,2011042415,    3,  22.3,  39.0,eor
       4349,2011042416,    3,  21.9,  41.0,eor
       4349,2011042417,    3,  22.4,  40.0,eor
       4349,2011042418,    3,  20.7,  50.0,eor
       4349,2011042419,    3,  18.0,  63.0,eor
       4349,2011042420,    3,  16.0,  71.0,eor
       4349,2011042421,    3,  13.4,  76.0,eor
       4349,2011042422,    3,  14.4,  74.0,eor
       4349,2011042423,    3,  13.8,  65.0,eor
       4349,2011042500,    3,  13.4,  57.0,eor
       4349,2011042501,    3,  13.0,  55.0,eor
       4349,2011042502,    3,  11.7,  58.0,eor
       4349,2011042503,    3,  11.1,  59.0,eor
       4349,2011042504,    3,  10.0,  63.0,eor
       4349,2011042505,    3,   9.7,  64.0,eor
       4349,2011042506,    3,  10.3,  62.0,eor
       4349,2011042507,    3,  11.9,  60.0,eor
       4349,2011042508,    3,  14.3,  53.0,eor
       4349,2011042509,    3,  17.0,  49.0,eor
       4349,2011042510,    3,  19.2,  34.0,eor
       4349,2011042511,    3,  20.3,  29.0,eor
       4349,2011042512,    3,  21.2,  24.0,eor
       4349,2011042513,    3,  21.1,  23.0,eor
       4349,2011042514,    3,  21.3,  24.0,eor
       4349,2011042515,    3,  21.1,  25.0,eor
       4349,2011042516,    3,  20.9,  25.0,eor
       4349,2011042517,    3,  20.1,  28.0,eor
       4349,2011042518,    3,  18.8,  29.0,eor
       4349,2011042519,    3,  17.3,  33.0,eor
       4349,2011042520,    3,  16.2,  38.0,eor
       4349,2011042521,    3,  14.5,  44.0,eor
       4349,2011042522,    3,  13.0,  50.0,eor
       4349,2011042523,    3,  12.1,  54.0,eor
       4349,2011042600,    3,  10.7,  62.0,eor
       4349,2011042601,    3,  10.4,  63.0,eor
       4349,2011042602,    3,   9.7,  67.0,eor
       4349,2011042603,    3,   8.9,  70.0,eor
       4349,2011042604,    3,   8.3,  74.0,eor
       4349,2011042605,    3,   7.6,  77.0,eor
       4349,2011042606,    3,   8.9,  75.0,eor
       4349,2011042607,    3,  10.6,  68.0,eor
       4349,2011042608,    3,  12.3,  63.0,eor
       4349,2011042609,    3,  14.7,  56.0,eor
       4349,2011042610,    3,  15.8,  50.0,eor
       4349,2011042611,    3,  16.2,  49.0,eor
       4349,2011042612,    3,  17.0,  41.0,eor
       4349,2011042613,    3,  18.0,  38.0,eor
       4349,2011042614,    3,  18.4,  37.0,eor
       4349,2011042615,    3,  18.6,  36.0,eor
       4349,2011042616,    3,  12.7,  80.0,eor
       4349,2011042617,    3,  13.3,  79.0,eor
       4349,2011042618,    3,  12.5,  78.0,eor
       4349,2011042619,    3,  11.7,  80.0,eor
       4349,2011042620,    3,  10.7,  87.0,eor
       4349,2011042621,    3,  10.7,  87.0,eor
       4349,2011042622,    3,  10.4,  92.0,eor
       4349,2011042623,    3,  10.7,  92.0,eor
       4349,2011042700,    3,  10.5,  93.0,eor
       4349,2011042701,    3,  10.6,  92.0,eor
       4349,2011042702,    3,  10.2,  90.0,eor
       4349,2011042703,    3,  10.0,  90.0,eor
       4349,2011042704,    3,   9.7,  90.0,eor
       4349,2011042705,    3,   8.8,  89.0,eor
       4349,2011042706,    3,   9.4,  85.0,eor
       4349,2011042707,    3,   9.8,  84.0,eor
       4349,2011042708,    3,  10.3,  82.0,eor
       4349,2011042709,    3,  10.4,  81.0,eor
       4349,2011042710,    3,  10.9,  79.0,eor
       4349,2011042711,    3,  10.4,  84.0,eor
       4349,2011042712,    3,  10.8,  86.0,eor
       4349,2011042713,    3,  11.9,  79.0,eor
       4349,2011042714,    3,  12.7,  71.0,eor
       4349,2011042715,    3,  12.6,  73.0,eor
       4349,2011042716,    3,  12.5,  71.0,eor
       4349,2011042717,    3,  12.9,  71.0,eor
       4349,2011042718,    3,  11.5,  81.0,eor
       4349,2011042719,    3,  11.3,  82.0,eor
       4349,2011042720,    3,   9.6,  86.0,eor
       4349,2011042721,    3,   8.9,  93.0,eor
       4349,2011042722,    3,   8.2,  94.0,eor
       4349,2011042723,    3,   5.8,  93.0,eor
       4349,2011042800,    3,   7.4,  95.0,eor
       4349,2011042801,    3,   7.9,  95.0,eor
       4349,2011042802,    3,   8.2,  93.0,eor
       4349,2011042803,    3,   8.2,  93.0,eor
       4349,2011042804,    3,   8.1,  96.0,eor
       4349,2011042805,    3,   7.9,  96.0,eor
       4349,2011042806,    3,   7.9,  97.0,eor
       4349,2011042807,    3,   8.4,  96.0,eor
       4349,2011042808,    3,   9.0,  91.0,eor
       4349,2011042809,    3,  10.1,  88.0,eor
       4349,2011042810,    3,  10.9,  83.0,eor
       4349,2011042811,    3,  12.3,  78.0,eor
       4349,2011042812,    3,  14.7,  73.0,eor
       4349,2011042813,    3,  16.4,  64.0,eor
       4349,2011042814,    3,  17.4,  59.0,eor
       4349,2011042815,    3,  18.7,  51.0,eor
       4349,2011042816,    3,  17.9,  54.0,eor
       4349,2011042817,    3,  18.2,  52.0,eor
       4349,2011042818,    3,  17.0,  58.0,eor
       4349,2011042819,    3,  15.5,  66.0,eor
       4349,2011042820,    3,  15.1,  68.0,eor
       4349,2011042821,    3,  14.6,  73.0,eor
       4349,2011042822,    3,  13.1,  79.0,eor
       4349,2011042823,    3,  11.8,  83.0,eor
       4349,2011042900,    3,  10.5,  82.0,eor
       4349,2011042901,    3,  11.2,  78.0,eor
       4349,2011042902,    3,  10.1,  80.0,eor
       4349,2011042903,    3,   9.9,  82.0,eor
       4349,2011042904,    3,   9.6,  83.0,eor
       4349,2011042905,    3,   8.8,  85.0,eor
       4349,2011042906,    3,  10.2,  79.0,eor
       4349,2011042907,    3,  11.8,  76.0,eor
       4349,2011042908,    3,  15.4,  63.0,eor
       4349,2011042909,    3,  16.9,  52.0,eor
       4349,2011042910,    3,  18.7,  46.0,eor
       4349,2011042911,    3,  20.3,  39.0,eor
       4349,2011042912,    3,  20.9,  34.0,eor
       4349,2011042913,    3,  21.1,  33.0,eor
       4349,2011042914,    3,  20.4,  35.0,eor
       4349,2011042915,    3,  22.3,  31.0,eor
       4349,2011042916,    3,  20.3,  35.0,eor
       4349,2011042917,    3,  19.1,  42.0,eor
       4349,2011042918,    3,  17.5,  51.0,eor
       4349,2011042919,    3,  14.5,  73.0,eor
       4349,2011042920,    3,  13.8,  74.0,eor
       4349,2011042921,    3,  12.6,  76.0,eor
       4349,2011042922,    3,  11.6,  83.0,eor
       4349,2011042923,    3,  11.1,  86.0,eor
       4349,2011043000,    3,  11.7,  73.0,eor
       4349,2011043001,    3,  10.5,  75.0,eor
       4349,2011043002,    3,  10.5,  74.0,eor
       4349,2011043003,    3,   8.3,  84.0,eor
       4349,2011043004,    3,   8.2,  84.0,eor
       4349,2011043005,    3,   8.1,  83.0,eor
       4349,2011043006,    3,  11.8,  73.0,eor
       4349,2011043007,    3,  13.3,  66.0,eor
       4349,2011043008,    3,  15.0,  59.0,eor
       4349,2011043009,    3,  16.5,  56.0,eor
       4349,2011043010,    3,  18.5,  48.0,eor
       4349,2011043011,    3,  19.7,  42.0,eor
       4349,2011043012,    3,  20.4,  44.0,eor
       4349,2011043013,    3,  20.9,  36.0,eor
       4349,2011043014,    3,  21.9,  33.0,eor
       4349,2011043015,    3,  21.9,  32.0,eor
       4349,2011043016,    3,  19.4,  42.0,eor
       4349,2011043017,    3,  18.7,  41.0,eor
       4349,2011043018,    3,  17.8,  48.0,eor
       4349,2011043019,    3,  16.0,  59.0,eor
       4349,2011043020,    3,  15.6,  59.0,eor
       4349,2011043021,    3,  13.2,  77.0,eor
       4349,2011043022,    3,  11.8,  83.0,eor
       4349,2011043023,    3,  12.9,  75.0,eor
       4349,2011050100,    3,  12.3,  77.0,eor
       4349,2011050101,    3,  11.5,  77.0,eor
       4349,2011050102,    3,  10.1,  82.0,eor
       4349,2011050103,    3,   9.9,  81.0,eor
       4349,2011050104,    3,   9.1,  84.0,eor
       4349,2011050105,    3,   9.7,  83.0,eor
       4349,2011050106,    3,  10.8,  80.0,eor
       4349,2011050107,    3,  11.7,  77.0,eor
       4349,2011050108,    3,  13.2,  70.0,eor
       4349,2011050109,    3,  13.5,  67.0,eor
       4349,2011050110,    3,  15.8,  61.0,eor
       4349,2011050111,    3,  17.5,  55.0,eor
       4349,2011050112,    3,  17.5,  54.0,eor
       4349,2011050113,    3,  17.7,  52.0,eor
       4349,2011050114,    3,  18.4,  48.0,eor
       4349,2011050115,    3,  18.3,  47.0,eor
       4349,2011050116,    3,  15.3,  63.0,eor
       4349,2011050117,    3,  15.6,  64.0,eor
       4349,2011050118,    3,  16.0,  60.0,eor
       4349,2011050119,    3,  15.0,  65.0,eor
       4349,2011050120,    3,  13.7,  60.0,eor
       4349,2011050121,    3,  12.9,  48.0,eor
       4349,2011050122,    3,  11.9,  50.0,eor
       4349,2011050123,    3,  11.1,  52.0,eor
       4349,2011050200,    3,  10.1,  55.0,eor
       4349,2011050201,    3,   9.7,  56.0,eor
       4349,2011050202,    3,   6.6,  72.0,eor
       4349,2011050203,    3,   8.3,  59.0,eor
       4349,2011050204,    3,   7.5,  61.0,eor
       4349,2011050205,    3,   7.4,  65.0,eor
       4349,2011050206,    3,   8.6,  60.0,eor
       4349,2011050207,    3,  10.0,  62.0,eor
       4349,2011050208,    3,  12.4,  58.0,eor
       4349,2011050209,    3,  14.2,  57.0,eor
       4349,2011050210,    3,  15.3,  52.0,eor
       4349,2011050211,    3,  17.0,  49.0,eor
       4349,2011050212,    3,  18.1,  50.0,eor
       4349,2011050213,    3,  17.9,  48.0,eor
       4349,2011050214,    3,  18.5,  46.0,eor
       4349,2011050215,    3,  18.3,  48.0,eor
       4349,2011050216,    3,  18.1,  48.0,eor
       4349,2011050217,    3,  17.5,  49.0,eor
       4349,2011050218,    3,  16.0,  51.0,eor
       4349,2011050219,    3,  13.9,  60.0,eor
       4349,2011050220,    3,  12.1,  63.0,eor
       4349,2011050221,    3,  10.8,  65.0,eor
       4349,2011050222,    3,  10.0,  66.0,eor
       4349,2011050223,    3,   9.0,  71.0,eor
       4349,2011050300,    3,   7.6,  85.0,eor
       4349,2011050301,    3,   7.1,  84.0,eor
       4349,2011050302,    3,   6.8,  86.0,eor
       4349,2011050303,    3,   6.6,  82.0,eor
       4349,2011050304,    3,   6.2,  79.0,eor
       4349,2011050305,    3,   6.1,  78.0,eor
       4349,2011050306,    3,   6.4,  75.0,eor
       4349,2011050307,    3,   7.0,  71.0,eor
       4349,2011050308,    3,   7.7,  69.0,eor
       4349,2011050309,    3,   8.7,  60.0,eor
       4349,2011050310,    3,   8.8,  58.0,eor
       4349,2011050311,    3,   9.6,  53.0,eor
       4349,2011050312,    3,  10.9,  49.0,eor
       4349,2011050313,    3,  11.3,  48.0,eor
       4349,2011050314,    3,  11.5,  43.0,eor
       4349,2011050315,    3,  10.5,  49.0,eor
       4349,2011050316,    3,  11.0,  49.0,eor
       4349,2011050317,    3,  10.8,  50.0,eor
       4349,2011050318,    3,   9.5,  54.0,eor
       4349,2011050319,    3,   8.0,  57.0,eor
       4349,2011050320,    3,   6.7,  63.0,eor
       4349,2011050321,    3,   4.6,  72.0,eor
       4349,2011050322,    3,   4.1,  74.0,eor
       4349,2011050323,    3,   2.6,  82.0,eor
       4349,2011050400,    3,   1.3,  85.0,eor
       4349,2011050401,    3,   0.2,  88.0,eor
       4349,2011050402,    3,   0.0,  90.0,eor
       4349,2011050403,    3,  -0.5,  92.0,eor
       4349,2011050404,    3,  -0.7,  92.0,eor
       4349,2011050405,    3,   0.0,  91.0,eor
       4349,2011050406,    3,   2.7,  80.0,eor
       4349,2011050407,    3,   5.7,  74.0,eor
       4349,2011050408,    3,   7.8,  62.0,eor
       4349,2011050409,    3,   9.6,  45.0,eor
       4349,2011050410,    3,  11.3,  42.0,eor
       4349,2011050411,    3,  12.7,  35.0,eor
       4349,2011050412,    3,  12.9,  40.0,eor
       4349,2011050413,    3,  13.0,  36.0,eor
       4349,2011050414,    3,  13.3,  29.0,eor
       4349,2011050415,    3,  14.5,  28.0,eor
       4349,2011050416,    3,  13.2,  32.0,eor
       4349,2011050417,    3,  14.0,  30.0,eor
       4349,2011050418,    3,  12.9,  34.0,eor
       4349,2011050419,    3,  10.3,  43.0,eor
       4349,2011050420,    3,   7.6,  57.0,eor
       4349,2011050421,    3,   6.6,  60.0,eor
       4349,2011050422,    3,   4.3,  70.0,eor
       4349,2011050423,    3,   3.0,  75.0,eor
       4349,2011050500,    3,   2.5,  79.0,eor
       4349,2011050501,    3,   2.4,  82.0,eor
       4349,2011050502,    3,   1.3,  86.0,eor
       4349,2011050503,    3,   0.9,  85.0,eor
       4349,2011050504,    3,   0.6,  88.0,eor
       4349,2011050505,    3,   1.3,  88.0,eor
       4349,2011050506,    3,   4.5,  77.0,eor
       4349,2011050507,    3,   6.9,  65.0,eor
       4349,2011050508,    3,  10.8,  50.0,eor
       4349,2011050509,    3,  13.1,  40.0,eor
       4349,2011050510,    3,  14.7,  29.0,eor
       4349,2011050511,    3,  15.5,  28.0,eor
       4349,2011050512,    3,  16.4,  28.0,eor
       4349,2011050513,    3,  18.1,  28.0,eor
       4349,2011050514,    3,  17.8,  27.0,eor
       4349,2011050515,    3,  19.6,  27.0,eor
       4349,2011050516,    3,  18.5,  26.0,eor
       4349,2011050517,    3,  17.9,  29.0,eor
       4349,2011050518,    3,  16.3,  32.0,eor
       4349,2011050519,    3,  13.1,  39.0,eor
       4349,2011050520,    3,  12.1,  45.0,eor
       4349,2011050521,    3,   9.9,  54.0,eor
       4349,2011050522,    3,   8.7,  59.0,eor
       4349,2011050523,    3,   8.1,  59.0,eor
       4349,2011050600,    3,   6.5,  67.0,eor
       4349,2011050601,    3,   6.2,  68.0,eor
       4349,2011050602,    3,   4.4,  76.0,eor
       4349,2011050603,    3,   3.2,  74.0,eor
       4349,2011050604,    3,   3.1,  79.0,eor
       4349,2011050605,    3,   4.6,  77.0,eor
       4349,2011050606,    3,   9.3,  65.0,eor
       4349,2011050607,    3,  12.2,  54.0,eor
       4349,2011050608,    3,  14.8,  45.0,eor
       4349,2011050609,    3,  16.9,  39.0,eor
       4349,2011050610,    3,  19.5,  35.0,eor
       4349,2011050611,    3,  21.1,  31.0,eor
       4349,2011050612,    3,  22.1,  26.0,eor
       4349,2011050613,    3,  22.3,  24.0,eor
       4349,2011050614,    3,  23.3,  25.0,eor
       4349,2011050615,    3,  23.1,  25.0,eor
       4349,2011050616,    3,  22.8,  25.0,eor
       4349,2011050617,    3,  22.4,  27.0,eor
       4349,2011050618,    3,  21.5,  27.0,eor
       4349,2011050619,    3,  18.9,  35.0,eor
       4349,2011050620,    3,  15.7,  48.0,eor
       4349,2011050621,    3,  14.9,  48.0,eor
       4349,2011050622,    3,  13.3,  52.0,eor
       4349,2011050623,    3,  11.9,  62.0,eor
       4349,2011050700,    3,  10.2,  66.0,eor
       4349,2011050701,    3,   8.1,  75.0,eor
       4349,2011050702,    3,   8.1,  74.0,eor
       4349,2011050703,    3,   8.4,  73.0,eor
       4349,2011050704,    3,   7.3,  79.0,eor
       4349,2011050705,    3,   8.7,  76.0,eor
       4349,2011050706,    3,  11.5,  67.0,eor
       4349,2011050707,    3,  14.2,  59.0,eor
       4349,2011050708,    3,  17.5,  51.0,eor
       4349,2011050709,    3,  20.1,  39.0,eor
       4349,2011050710,    3,  21.8,  35.0,eor
       4349,2011050711,    3,  23.7,  30.0,eor
       4349,2011050712,    3,  24.7,  28.0,eor
       4349,2011050713,    3,  25.8,  26.0,eor
       4349,2011050714,    3,  26.1,  26.0,eor
       4349,2011050715,    3,  25.9,  23.0,eor
       4349,2011050716,    3,  25.8,  23.0,eor
       4349,2011050717,    3,  25.2,  21.0,eor
       4349,2011050718,    3,  22.9,  23.0,eor
       4349,2011050719,    3,  18.4,  35.0,eor
       4349,2011050720,    3,  16.6,  39.0,eor
       4349,2011050721,    3,  14.5,  44.0,eor
       4349,2011050722,    3,  13.4,  48.0,eor
       4349,2011050723,    3,  12.1,  52.0,eor
       4349,2011050800,    3,  10.8,  58.0,eor
       4349,2011050801,    3,   8.6,  69.0,eor
       4349,2011050802,    3,   7.6,  70.0,eor
       4349,2011050803,    3,   8.1,  70.0,eor
       4349,2011050804,    3,   6.8,  71.0,eor
       4349,2011050805,    3,   7.6,  71.0,eor
       4349,2011050806,    3,  11.5,  59.0,eor
       4349,2011050807,    3,  15.1,  49.0,eor
       4349,2011050808,    3,  18.9,  41.0,eor
       4349,2011050809,    3,  20.6,  34.0,eor
       4349,2011050810,    3,  22.8,  29.0,eor
       4349,2011050811,    3,  23.4,  27.0,eor
       4349,2011050812,    3,  25.2,  24.0,eor
       4349,2011050813,    3,  26.0,  21.0,eor
       4349,2011050814,    3,  26.5,  20.0,eor
       4349,2011050815,    3,  26.7,  19.0,eor
       4349,2011050816,    3,  26.0,  17.0,eor
       4349,2011050817,    3,  25.2,  17.0,eor
       4349,2011050818,    3,  22.7,  21.0,eor
       4349,2011050819,    3,  18.8,  31.0,eor
       4349,2011050820,    3,  17.4,  33.0,eor
       4349,2011050821,    3,  15.3,  46.0,eor
       4349,2011050822,    3,  14.9,  53.0,eor
       4349,2011050823,    3,  15.6,  55.0,eor
       4349,2011050900,    3,  16.2,  48.0,eor
       4349,2011050901,    3,  15.6,  48.0,eor
       4349,2011050902,    3,  13.5,  48.0,eor
       4349,2011050903,    3,  12.3,  49.0,eor
       4349,2011050904,    3,  10.7,  54.0,eor
       4349,2011050905,    3,  10.3,  57.0,eor
       4349,2011050906,    3,  12.2,  51.0,eor
       4349,2011050907,    3,  14.6,  45.0,eor
       4349,2011050908,    3,  16.6,  38.0,eor
       4349,2011050909,    3,  19.0,  34.0,eor
       4349,2011050910,    3,  20.7,  29.0,eor
       4349,2011050911,    3,  22.7,  26.0,eor
       4349,2011050912,    3,  23.5,  21.0,eor
       4349,2011050913,    3,  24.1,  20.0,eor
       4349,2011050914,    3,  24.7,  19.0,eor
       4349,2011050915,    3,  24.8,  21.0,eor
       4349,2011050916,    3,  24.5,  24.0,eor
       4349,2011050917,    3,  24.0,  23.0,eor
       4349,2011050918,    3,  21.8,  29.0,eor
       4349,2011050919,    3,  18.7,  33.0,eor
       4349,2011050920,    3,  16.1,  44.0,eor
       4349,2011050921,    3,  14.9,  45.0,eor
       4349,2011050922,    3,  13.8,  46.0,eor
       4349,2011050923,    3,  10.4,  57.0,eor
       4349,2011051000,    3,  10.8,  59.0,eor
       4349,2011051001,    3,   9.6,  62.0,eor
       4349,2011051002,    3,   7.2,  66.0,eor
       4349,2011051003,    3,   7.4,  74.0,eor
       4349,2011051004,    3,   6.7,  75.0,eor
       4349,2011051005,    3,   8.4,  72.0,eor
       4349,2011051006,    3,  11.6,  63.0,eor
       4349,2011051007,    3,  16.1,  51.0,eor
       4349,2011051008,    3,  18.6,  45.0,eor
       4349,2011051009,    3,  20.3,  37.0,eor
       4349,2011051010,    3,  21.9,  35.0,eor
       4349,2011051011,    3,  22.8,  32.0,eor
       4349,2011051012,    3,  23.3,  34.0,eor
       4349,2011051013,    3,  23.7,  31.0,eor
       4349,2011051014,    3,  23.7,  31.0,eor
       4349,2011051015,    3,  23.9,  30.0,eor
       4349,2011051016,    3,  23.7,  30.0,eor
       4349,2011051017,    3,  24.1,  31.0,eor
       4349,2011051018,    3,  22.3,  36.0,eor
       4349,2011051019,    3,  19.2,  47.0,eor
       4349,2011051020,    3,  17.6,  56.0,eor
       4349,2011051021,    3,  16.2,  61.0,eor
       4349,2011051022,    3,  14.3,  64.0,eor
       4349,2011051023,    3,  13.3,  72.0,eor
       4349,2011051100,    3,  13.1,  71.0,eor
       4349,2011051101,    3,  13.6,  76.0,eor
       4349,2011051102,    3,  14.2,  74.0,eor
       4349,2011051103,    3,  12.9,  78.0,eor
       4349,2011051104,    3,  12.3,  83.0,eor
       4349,2011051105,    3,  13.7,  80.0,eor
       4349,2011051106,    3,  13.6,  86.0,eor
       4349,2011051107,    3,  15.8,  79.0,eor
       4349,2011051108,    3,  18.4,  67.0,eor
       4349,2011051109,    3,  19.9,  63.0,eor
       4349,2011051110,    3,  21.5,  57.0,eor
       4349,2011051111,    3,  22.7,  50.0,eor
       4349,2011051112,    3,  22.9,  45.0,eor
       4349,2011051113,    3,  24.5,  41.0,eor
       4349,2011051114,    3,  24.4,  42.0,eor
       4349,2011051115,    3,  24.8,  43.0,eor
       4349,2011051116,    3,  23.9,  45.0,eor
       4349,2011051117,    3,  23.4,  48.0,eor
       4349,2011051118,    3,  22.5,  52.0,eor
       4349,2011051119,    3,  20.9,  59.0,eor
       4349,2011051120,    3,  18.6,  67.0,eor
       4349,2011051121,    3,  17.6,  74.0,eor
       4349,2011051122,    3,  16.3,  79.0,eor
       4349,2011051123,    3,  14.0,  80.0,eor
       4349,2011051200,    3,  12.9,  86.0,eor
       4349,2011051201,    3,  13.0,  83.0,eor
       4349,2011051202,    3,  13.0,  87.0,eor
       4349,2011051203,    3,  14.0,  89.0,eor
       4349,2011051204,    3,  13.6,  94.0,eor
       4349,2011051205,    3,  14.0,  92.0,eor
       4349,2011051206,    3,  15.7,  88.0,eor
       4349,2011051207,    3,  17.4,  78.0,eor
       4349,2011051208,    3,  18.0,  74.0,eor
       4349,2011051209,    3,  14.9,  92.0,eor
       4349,2011051210,    3,  14.8,  90.0,eor
       4349,2011051211,    3,  14.5,  84.0,eor
       4349,2011051212,    3,  15.6,  80.0,eor
       4349,2011051213,    3,  18.6,  64.0,eor
       4349,2011051214,    3,  19.9,  61.0,eor
       4349,2011051215,    3,  19.9,  55.0,eor
       4349,2011051216,    3,  20.7,  46.0,eor
       4349,2011051217,    3,  20.2,  43.0,eor
       4349,2011051218,    3,  19.1,  43.0,eor
       4349,2011051219,    3,  17.4,  46.0,eor
       4349,2011051220,    3,  15.7,  52.0,eor
       4349,2011051221,    3,  14.5,  54.0,eor
       4349,2011051222,    3,  13.8,  57.0,eor
       4349,2011051223,    3,  13.7,  57.0,eor
       4349,2011051300,    3,  12.7,  61.0,eor
       4349,2011051301,    3,  11.8,  63.0,eor
       4349,2011051302,    3,   9.5,  74.0,eor
       4349,2011051303,    3,   9.3,  75.0,eor
       4349,2011051304,    3,   8.1,  84.0,eor
       4349,2011051305,    3,   8.2,  83.0,eor
       4349,2011051306,    3,  10.5,  73.0,eor
       4349,2011051307,    3,  13.3,  60.0,eor
       4349,2011051308,    3,  14.5,  51.0,eor
       4349,2011051309,    3,  15.2,  44.0,eor
       4349,2011051310,    3,  16.8,  45.0,eor
       4349,2011051311,    3,  17.5,  42.0,eor
       4349,2011051312,    3,  18.2,  41.0,eor
       4349,2011051313,    3,  19.6,  35.0,eor
       4349,2011051314,    3,  19.1,  30.0,eor
       4349,2011051315,    3,  20.6,  32.0,eor
       4349,2011051316,    3,  19.8,  31.0,eor
       4349,2011051317,    3,  20.1,  31.0,eor
       4349,2011051318,    3,  19.2,  31.0,eor
       4349,2011051319,    3,  17.3,  42.0,eor
       4349,2011051320,    3,  14.9,  50.0,eor
       4349,2011051321,    3,  13.3,  56.0,eor
       4349,2011051322,    3,  10.3,  76.0,eor
       4349,2011051323,    3,  10.2,  75.0,eor
       4349,2011051400,    3,   9.6,  79.0,eor
       4349,2011051401,    3,   9.5,  79.0,eor
       4349,2011051402,    3,   8.8,  84.0,eor
       4349,2011051403,    3,   8.4,  84.0,eor
       4349,2011051404,    3,   9.2,  83.0,eor
       4349,2011051405,    3,   9.1,  83.0,eor
       4349,2011051406,    3,  12.0,  74.0,eor
       4349,2011051407,    3,  14.0,  68.0,eor
       4349,2011051408,    3,  17.1,  55.0,eor
       4349,2011051409,    3,  18.5,  45.0,eor
       4349,2011051410,    3,  20.0,  39.0,eor
       4349,2011051411,    3,  20.4,  38.0,eor
       4349,2011051412,    3,  21.7,  31.0,eor
       4349,2011051413,    3,  20.1,  32.0,eor
       4349,2011051414,    3,  19.2,  38.0,eor
       4349,2011051415,    3,  17.3,  44.0,eor
       4349,2011051416,    3,  14.3,  63.0,eor
       4349,2011051417,    3,  13.2,  72.0,eor
       4349,2011051418,    3,  12.7,  77.0,eor
       4349,2011051419,    3,  12.3,  79.0,eor
       4349,2011051420,    3,  11.8,  82.0,eor
       4349,2011051421,    3,  11.5,  84.0,eor
       4349,2011051422,    3,  11.5,  84.0,eor
       4349,2011051423,    3,  11.4,  85.0,eor
       4349,2011051500,    3,  10.6,  76.0,eor
       4349,2011051501,    3,   9.2,  88.0,eor
       4349,2011051502,    3,   8.7,  92.0,eor
       4349,2011051503,    3,   8.3,  91.0,eor
       4349,2011051504,    3,   7.4,  90.0,eor
       4349,2011051505,    3,   7.4,  90.0,eor
       4349,2011051506,    3,   9.5,  83.0,eor
       4349,2011051507,    3,  11.3,  73.0,eor
       4349,2011051508,    3,  12.9,  64.0,eor
       4349,2011051509,    3,  13.0,  56.0,eor
       4349,2011051510,    3,  14.3,  48.0,eor
       4349,2011051511,    3,  13.9,  47.0,eor
       4349,2011051512,    3,   9.0,  80.0,eor
       4349,2011051513,    3,  12.1,  65.0,eor
       4349,2011051514,    3,  14.5,  53.0,eor
       4349,2011051515,    3,  11.9,  60.0,eor
       4349,2011051516,    3,  11.9,  80.0,eor
       4349,2011051517,    3,  12.7,  61.0,eor
       4349,2011051518,    3,  12.0,  73.0,eor
       4349,2011051519,    3,  10.4,  77.0,eor
       4349,2011051520,    3,   9.4,  81.0,eor
       4349,2011051521,    3,   9.1,  80.0,eor
       4349,2011051522,    3,   8.7,  82.0,eor
       4349,2011051523,    3,   8.9,  82.0,eor
       4349,2011051600,    3,   9.2,  81.0,eor
       4349,2011051601,    3,   8.5,  85.0,eor
       4349,2011051602,    3,   8.0,  87.0,eor
       4349,2011051603,    3,   7.4,  91.0,eor
       4349,2011051604,    3,   7.4,  91.0,eor
       4349,2011051605,    3,   8.1,  91.0,eor
       4349,2011051606,    3,   9.6,  84.0,eor
       4349,2011051607,    3,  11.3,  71.0,eor
       4349,2011051608,    3,  12.5,  57.0,eor
       4349,2011051609,    3,  14.1,  56.0,eor
       4349,2011051610,    3,  14.3,  52.0,eor
       4349,2011051611,    3,  14.8,  52.0,eor
       4349,2011051612,    3,  15.6,  49.0,eor
       4349,2011051613,    3,  16.7,  46.0,eor
       4349,2011051614,    3,  15.6,  50.0,eor
       4349,2011051615,    3,  15.9,  52.0,eor
       4349,2011051616,    3,  15.8,  50.0,eor
       4349,2011051617,    3,  15.4,  52.0,eor
       4349,2011051618,    3,  15.2,  54.0,eor
       4349,2011051619,    3,  14.7,  56.0,eor
       4349,2011051620,    3,  14.1,  60.0,eor
       4349,2011051621,    3,  13.6,  65.0,eor
       4349,2011051622,    3,  13.2,  68.0,eor
       4349,2011051623,    3,  13.0,  69.0,eor
       4349,2011051700,    3,  13.1,  65.0,eor
       4349,2011051701,    3,  12.7,  70.0,eor
       4349,2011051702,    3,  12.8,  68.0,eor
       4349,2011051703,    3,  12.3,  72.0,eor
       4349,2011051704,    3,  12.2,  70.0,eor
